SM_V10_1	378280	378324	1	1	0	0	4	63
SM_V10_1	378381	378432	1	1	0	0	3	56
SM_V10_1	388545	392143	1	1	0	0	1	19
SM_V10_1	394310	400210	1	1	0	0	1	21
SM_V10_1	404493	405454	2	2	1	231	419	70
SM_V10_1	405503	471874	0	0	0	4	0	48
SM_V10_1	405604	406432	2	2	1	81	54	66
SM_V10_1	406511	407430	2	2	1	87	448	69
SM_V10_1	406511	408193	2	2	0	0	1	49
SM_V10_1	406529	407430	2	2	0	0	2	58
SM_V10_1	406691	407430	2	2	0	0	2	31
SM_V10_1	406691	408193	2	2	0	0	1	22
SM_V10_1	407498	408193	2	2	1	120	598	67
SM_V10_1	407498	408942	2	2	0	0	1	22
SM_V10_1	407498	409146	2	2	0	0	3	51
SM_V10_1	408259	409146	2	2	1	161	534	51
SM_V10_1	408367	409146	2	2	0	0	1	19
SM_V10_1	409198	409252	2	2	0	0	1	55
SM_V10_1	409198	410141	2	2	1	333	410	67
SM_V10_1	410199	410240	2	2	0	0	2	57
SM_V10_1	410237	410661	2	2	0	1	0	30
SM_V10_1	410241	410534	2	2	1	705	13	70
SM_V10_1	410605	410661	2	2	1	468	233	69
SM_V10_1	410752	410790	2	2	1	302	485	70
SM_V10_1	410936	411018	2	2	1	117	25	63
SM_V10_1	423121	512561	1	3	0	0	2	65
SM_V10_1	463178	463216	1	1	1	16	484	70
SM_V10_1	463307	463363	1	1	1	38	232	55
SM_V10_1	463434	463727	1	1	1	22	11	64
SM_V10_1	463728	463769	1	1	0	0	2	57
SM_V10_1	463827	464770	1	1	1	77	413	67
SM_V10_1	464716	464770	1	1	0	0	1	55
SM_V10_1	464822	465601	1	1	0	0	1	19
SM_V10_1	464822	465709	1	1	1	141	547	51
SM_V10_1	464822	468802	1	1	0	0	3	51
SM_V10_1	465026	468802	1	1	0	0	1	22
SM_V10_1	465775	468802	1	1	1	279	625	67
SM_V10_1	465775	469609	1	1	0	1	1	22
SM_V10_1	465775	469789	1	1	0	0	1	49
SM_V10_1	468870	469609	1	1	0	0	1	30
SM_V10_1	468870	469789	1	1	1	498	424	69
SM_V10_1	469868	470696	1	1	1	1253	57	70
SM_V10_1	470846	471807	1	1	1	1193	423	70
SM_V10_1	476091	481992	2	2	0	0	1	21
SM_V10_1	488727	488778	2	2	0	0	1	26
SM_V10_1	488835	488879	2	2	0	0	2	63
SM_V10_1	498151	498185	1	1	0	1	0	22
SM_V10_1	498602	498630	1	1	0	0	1	13
SM_V10_1	498602	516473	1	1	0	0	1	13
SM_V10_1	498768	498812	1	1	0	0	4	63
SM_V10_1	498768	516655	1	1	0	0	2	25
SM_V10_1	498869	498920	1	1	0	0	3	56
SM_V10_1	498869	516763	1	1	0	0	2	56
SM_V10_1	516445	516473	1	1	0	0	1	13
SM_V10_1	516611	516655	1	1	0	0	4	63
SM_V10_1	516712	516763	1	1	0	0	3	56
SM_V10_1	550150	550195	1	1	0	0	1	68
SM_V10_1	568691	569846	2	2	0	0	1	46
SM_V10_1	568691	572116	2	2	0	1	0	56
SM_V10_1	578712	578750	2	2	0	3	0	58
SM_V10_1	578821	578860	2	2	0	3	0	13
SM_V10_1	618254	618290	1	1	1	45	3	66
SM_V10_1	618384	618440	1	1	1	41	0	68
SM_V10_1	618511	618777	1	1	1	70	0	69
SM_V10_1	618877	619932	1	1	1	68	0	51
SM_V10_1	619984	620961	1	1	1	73	0	51
SM_V10_1	619984	621720	1	1	0	7	0	51
SM_V10_1	621027	621720	1	1	1	93	2	67
SM_V10_1	621589	709420	1	1	0	0	6	30
SM_V10_1	621788	621829	1	1	0	2	1	33
SM_V10_1	621788	623542	1	1	1	114	3	69
SM_V10_1	623621	624491	1	1	1	153	3	70
SM_V10_1	624641	625427	1	1	0	97	5	70
SM_V10_1	624641	625430	1	1	1	13	2	67
SM_V10_1	624641	625606	1	1	0	8	1	64
SM_V10_1	624641	713117	1	1	0	0	4	38
SM_V10_1	624641	713296	1	1	0	0	8	38
SM_V10_1	624641	766441	1	1	0	0	4	38
SM_V10_1	624641	766620	1	1	0	0	8	38
SM_V10_1	624641	1176917	1	1	0	5	1	56
SM_V10_1	625103	712820	2	2	0	0	3	69
SM_V10_1	625357	625398	1	1	0	1	0	35
SM_V10_1	625509	625606	1	1	1	122	15	68
SM_V10_1	650032	653008	1	1	0	1	0	41
SM_V10_1	660157	660527	1	1	0	1	0	36
SM_V10_1	660954	661769	1	1	0	1	0	31
SM_V10_1	699985	733119	2	2	0	0	1	14
SM_V10_1	705727	705809	1	1	1	18	0	25
SM_V10_1	705955	705991	1	1	1	424	2	70
SM_V10_1	706085	706141	1	1	1	270	10	69
SM_V10_1	706212	706489	1	1	1	315	19	70
SM_V10_1	706583	707633	1	1	1	309	38	51
SM_V10_1	707685	708662	1	1	1	329	63	51
SM_V10_1	707685	708822	1	1	0	1	1	16
SM_V10_1	707685	709145	1	1	0	1	0	50
SM_V10_1	708707	709420	1	1	0	0	2	44
SM_V10_1	708707	762744	1	1	0	0	2	44
SM_V10_1	708728	708768	1	1	0	5	5	50
SM_V10_1	708728	708822	1	1	0	1	0	47
SM_V10_1	708728	709420	1	1	1	275	81	67
SM_V10_1	708768	708822	1	1	0	0	1	46
SM_V10_1	708865	708901	1	3	0	0	5	69
SM_V10_1	708922	708959	1	1	0	0	1	61
SM_V10_1	709021	709057	1	1	0	44	3	70
SM_V10_1	709021	709145	1	1	0	1	4	58
SM_V10_1	709290	709420	1	1	0	18	19	67
SM_V10_1	709290	762744	1	1	0	0	9	57
SM_V10_1	709347	709383	1	1	0	1	2	35
SM_V10_1	709347	709386	1	1	0	1	1	15
SM_V10_1	709347	762707	1	1	0	0	2	35
SM_V10_1	709488	709563	1	1	0	0	1	15
SM_V10_1	709488	711263	1	1	1	284	131	67
SM_V10_1	709488	711272	1	1	0	1	0	15
SM_V10_1	709488	764587	1	1	0	1	114	67
SM_V10_1	711342	712199	1	1	0	2	4	68
SM_V10_1	711342	712222	1	1	1	1030	101	70
SM_V10_1	711342	713117	1	1	0	1	0	14
SM_V10_1	711342	765523	1	1	0	0	4	17
SM_V10_1	712351	713296	1	1	0	1	0	58
SM_V10_1	712372	713117	1	1	1	873	128	70
SM_V10_1	712372	713120	1	1	0	57	32	70
SM_V10_1	712372	713296	1	1	0	0	21	66
SM_V10_1	712372	766444	1	1	0	0	16	67
SM_V10_1	712372	766620	1	1	0	0	21	66
SM_V10_1	713199	713296	1	1	1	913	95	70
SM_V10_1	713247	713296	1	1	0	0	2	65
SM_V10_1	751933	752890	2	2	0	99	14	69
SM_V10_1	753040	753856	2	2	0	2	15	54
SM_V10_1	753040	1096966	2	2	0	18	15	54
SM_V10_1	762031	762744	1	1	0	0	1	33
SM_V10_1	762052	762092	1	1	0	5	5	56
SM_V10_1	762052	762744	1	1	0	14	0	64
SM_V10_1	762092	762146	1	1	0	0	1	46
SM_V10_1	762189	762225	1	3	0	0	5	69
SM_V10_1	762246	762283	1	1	0	0	1	61
SM_V10_1	762345	762381	1	1	0	5	1	51
SM_V10_1	762345	762469	1	1	0	1	4	58
SM_V10_1	762614	762744	1	1	0	5	18	65
SM_V10_1	762671	762707	1	1	0	1	2	35
SM_V10_1	762671	762710	1	1	0	1	1	23
SM_V10_1	762812	762887	1	1	0	0	1	15
SM_V10_1	762812	764587	1	1	0	77	41	67
SM_V10_1	764666	765523	1	1	0	3	4	59
SM_V10_1	764666	765546	1	1	0	211	27	70
SM_V10_1	764666	766441	1	1	0	1	0	24
SM_V10_1	765696	766441	1	1	0	179	1	70
SM_V10_1	765696	766444	1	1	0	25	20	70
SM_V10_1	765696	766620	1	1	0	0	21	66
SM_V10_1	765720	1176164	1	1	0	1	3	46
SM_V10_1	766523	766620	1	1	0	39	9	70
SM_V10_1	766523	1355375	1	1	0	0	8	56
SM_V10_1	766571	766620	1	1	0	0	2	65
SM_V10_1	766695	1927149	2	2	0	0	4	68
SM_V10_1	800624	800695	2	2	0	0	1	60
SM_V10_1	808657	808691	2	2	0	0	4	61
SM_V10_1	808768	808805	2	2	0	0	3	62
SM_V10_1	818445	819273	2	2	0	0	1	15
SM_V10_1	823506	823691	2	2	0	0	1	26
SM_V10_1	888075	890554	2	2	0	1	2	62
SM_V10_1	920834	920905	1	1	0	0	1	60
SM_V10_1	995456	997971	2	2	0	1	2	62
SM_V10_1	1044196	1045026	2	2	0	0	1	15
SM_V10_1	1049265	1049450	2	2	0	0	1	26
SM_V10_1	1049412	1049450	2	2	1	27	2	43
SM_V10_1	1072171	1072879	1	1	0	1	0	33
SM_V10_1	1098078	1098657	2	2	1	1	0	46
SM_V10_1	1171455	1172439	1	1	0	1	0	33
SM_V10_1	1172505	1173197	1	1	0	3	0	43
SM_V10_1	1173265	1353475	1	1	0	8	5	67
SM_V10_1	1177655	1177752	1	1	0	0	1	17
SM_V10_1	1237305	1239470	1	1	0	2	3	70
SM_V10_1	1237577	1237607	1	1	0	2	0	21
SM_V10_1	1237710	1237741	1	1	0	2	0	50
SM_V10_1	1237815	1239470	1	1	1	0	2	18
SM_V10_1	1239813	1242773	1	1	1	9	1	70
SM_V10_1	1243088	1245062	1	1	0	2	0	32
SM_V10_1	1243088	1250631	1	1	1	17	6	43
SM_V10_1	1243088	1251670	1	1	0	0	1	42
SM_V10_1	1245239	1250631	1	1	0	4	0	43
SM_V10_1	1249017	1249051	2	2	0	0	7	60
SM_V10_1	1249351	1249385	2	2	0	0	3	48
SM_V10_1	1250675	1251670	1	1	1	20	3	43
SM_V10_1	1251790	1252597	1	1	1	13	11	62
SM_V10_1	1252684	1256180	1	1	1	15	11	70
SM_V10_1	1252684	1259556	1	1	0	0	1	24
SM_V10_1	1254575	1256180	1	1	0	2	0	69
SM_V10_1	1256354	1257830	1	1	1	31	0	70
SM_V10_1	1256716	1257830	1	1	0	1	0	54
SM_V10_1	1258046	1259556	1	1	0	6	3	31
SM_V10_1	1259707	1261712	1	1	0	8	1	64
SM_V10_1	1261797	1263284	1	1	0	1	0	63
SM_V10_1	1261805	1263284	1	1	0	1	0	51
SM_V10_1	1263387	1263504	1	1	0	3	0	70
SM_V10_1	1263634	1264816	1	1	0	8	3	66
SM_V10_1	1264897	1269758	1	1	0	9	0	70
SM_V10_1	1266812	1266857	1	1	0	1	0	14
SM_V10_1	1341561	1688316	2	2	0	0	5	39
SM_V10_1	1341561	1709534	2	2	0	0	5	39
SM_V10_1	1348435	1348517	1	1	1	33	0	22
SM_V10_1	1348663	1348699	1	1	1	702	2	70
SM_V10_1	1348793	1348849	1	1	1	497	1	70
SM_V10_1	1348920	1349192	1	1	1	395	1	70
SM_V10_1	1348920	1349198	1	1	0	2	0	49
SM_V10_1	1349292	1350346	1	1	1	490	1	66
SM_V10_1	1350398	1350876	1	1	1	633	5	51
SM_V10_1	1350398	1350878	1	1	0	1	0	51
SM_V10_1	1350398	1351634	1	1	0	7	0	51
SM_V10_1	1350942	1351359	1	1	0	3	0	57
SM_V10_1	1350942	1351634	1	1	1	829	4	67
SM_V10_1	1351504	1351634	1	1	0	1	0	66
SM_V10_1	1351702	1353475	1	1	1	705	9	67
SM_V10_1	1351702	1353478	1	1	0	12	0	67
SM_V10_1	1353557	1354270	1	1	1	1242	270	70
SM_V10_1	1354420	1355196	1	1	0	2	0	40
SM_V10_1	1354420	1355375	1	1	1	1262	212	70
SM_V10_1	1355278	1355375	1	1	0	1	0	58
SM_V10_1	1438077	1439175	2	2	0	1	0	66
SM_V10_1	1438077	1439841	2	2	1	19	0	68
SM_V10_1	1438531	1439841	2	2	0	1	0	44
SM_V10_1	1439295	1439864	2	2	0	1	0	57
SM_V10_1	1439922	1440798	2	2	1	29	0	70
SM_V10_1	1440928	1441045	2	2	1	31	7	68
SM_V10_1	1441148	1442626	2	2	1	35	4	70
SM_V10_1	1442711	1444872	2	2	1	12	3	64
SM_V10_1	1442711	1448743	2	2	0	7	2	70
SM_V10_1	1442711	1449797	2	2	0	5	0	65
SM_V10_1	1445023	1448743	2	2	1	3	5	20
SM_V10_1	1445023	1453464	2	2	0	0	1	24
SM_V10_1	1445044	1448743	2	2	0	1	0	39
SM_V10_1	1448959	1449797	2	2	1	32	0	68
SM_V10_1	1449968	1453464	2	2	1	20	9	70
SM_V10_1	1453551	1454358	2	2	1	12	11	57
SM_V10_1	1454478	1455466	2	2	1	21	3	43
SM_V10_1	1454478	1458001	2	2	0	0	1	42
SM_V10_1	1455510	1458001	2	2	1	23	1	43
SM_V10_1	1458316	1464622	2	2	1	11	2	67
SM_V10_1	1464965	1466627	2	2	1	13	2	62
SM_V10_1	1464965	1466865	2	2	0	1	0	57
SM_V10_1	1464965	1467137	2	2	0	1	3	62
SM_V10_1	1465267	1466627	2	2	0	3	0	57
SM_V10_1	1466701	1466732	2	2	1	17	1	69
SM_V10_1	1466813	1466865	2	2	0	1	0	16
SM_V10_1	1466835	1466865	2	2	1	8	1	67
SM_V10_1	1466981	1467014	2	2	1	4	0	54
SM_V10_1	1467098	1467137	2	2	1	15	0	63
SM_V10_1	1467322	1467369	2	2	0	3	0	31
SM_V10_1	1467469	1467509	2	2	0	5	0	38
SM_V10_1	1467548	1467593	2	2	0	1	0	30
SM_V10_1	1467615	1467659	2	2	0	1	0	70
SM_V10_1	1476534	1482183	1	1	1	1	0	35
SM_V10_1	1482573	1482609	1	1	1	1	0	38
SM_V10_1	1482734	1482766	1	1	1	10	0	46
SM_V10_1	1482813	1482845	0	0	1	10	0	46
SM_V10_1	1483024	1483053	1	1	1	0	2	21
SM_V10_1	1488457	1488525	1	1	0	0	1	26
SM_V10_1	1488482	1488525	1	1	1	3	0	36
SM_V10_1	1499099	1499136	2	2	0	0	1	52
SM_V10_1	1508738	1509289	2	2	0	1	0	26
SM_V10_1	1514021	1514056	1	1	0	2	17	70
SM_V10_1	1514156	1514203	1	1	0	2	0	25
SM_V10_1	1514174	1514203	1	1	0	3	0	33
SM_V10_1	1514276	1514386	1	1	0	1	0	62
SM_V10_1	1514276	1515529	1	1	0	5	0	58
SM_V10_1	1515581	1516739	1	1	0	1	0	52
SM_V10_1	1515864	1515899	2	2	0	0	17	70
SM_V10_1	1517930	1518226	2	2	0	1	0	28
SM_V10_1	1540342	1540994	1	1	0	2	0	27
SM_V10_1	1559592	1667710	2	2	0	0	5	36
SM_V10_1	1560914	1560962	2	2	0	1	0	40
SM_V10_1	1665972	1758189	2	2	0	0	4	59
SM_V10_1	1666474	1758691	2	2	0	1	1	61
SM_V10_1	1666810	1759027	2	2	0	0	4	43
SM_V10_1	1667195	1760399	2	2	0	1	1	60
SM_V10_1	1714743	1714779	1	1	0	0	1	31
SM_V10_1	1714743	1919762	1	1	0	3	1	38
SM_V10_1	1715830	1920812	2	2	0	1	3	36
SM_V10_1	1720102	1720815	1	1	0	1	1	27
SM_V10_1	1720102	1925965	1	1	0	2	4	48
SM_V10_1	1730739	1730773	2	2	0	0	1	59
SM_V10_1	1730739	1734987	2	2	0	0	1	59
SM_V10_1	1730820	1734634	2	2	0	1	0	17
SM_V10_1	1734953	1734987	2	2	0	2	1	59
SM_V10_1	1756321	1760872	1	1	0	1	0	20
SM_V10_1	1756321	1760878	1	1	0	2	2	27
SM_V10_1	1809103	1815140	1	1	1	1	0	9
SM_V10_1	1919496	1919578	0	0	1	1	0	67
SM_V10_1	1919726	1919762	1	1	1	12	0	66
SM_V10_1	1919856	1919912	1	1	1	8	0	55
SM_V10_1	1919983	1920254	1	1	1	4	0	57
SM_V10_1	1920354	1921403	1	1	1	10	0	51
SM_V10_1	1921455	1922437	1	1	1	14	1	51
SM_V10_1	1922503	1923196	1	1	1	18	0	66
SM_V10_1	1923264	1925004	1	1	1	14	0	67
SM_V10_1	1925086	1925965	1	1	1	182	29	69
SM_V10_1	1926115	1926890	1	1	1	53	1	65
SM_V10_1	1927020	1927069	1	1	1	31	0	70
SM_V10_1	1935419	2047439	1	1	0	3	0	52
SM_V10_1	2017414	2018035	1	1	0	2	0	15
SM_V10_1	2022572	2022623	1	1	0	1	0	52
SM_V10_1	2040670	2040709	1	1	1	2	0	23
SM_V10_1	2040792	2041445	1	1	1	2	0	63
SM_V10_1	2095764	2095802	2	2	0	1	0	31
SM_V10_1	2096724	2096806	1	1	1	3	0	9
SM_V10_1	2096952	2096987	1	1	1	30	0	69
SM_V10_1	2097078	2097134	1	1	1	23	0	70
SM_V10_1	2097205	2097591	1	1	1	18	0	67
SM_V10_1	2097673	2098726	1	1	1	15	0	51
SM_V10_1	2098772	2099610	1	1	0	1	0	31
SM_V10_1	2098778	2099610	1	1	1	17	0	51
SM_V10_1	2099676	2100368	1	1	1	23	0	61
SM_V10_1	2100436	2101074	1	1	0	2	0	66
SM_V10_1	2100436	2101147	1	1	1	23	0	67
SM_V10_1	2101226	2102474	1	1	1	42	2	69
SM_V10_1	2102624	2103402	1	1	1	39	5	70
SM_V10_1	2103502	2103692	1	1	1	68	29	70
SM_V10_1	2103502	2103982	1	1	0	18	13	63
SM_V10_1	2103532	2103692	1	1	0	19	8	68
SM_V10_1	2103532	2103982	1	1	0	18	17	70
SM_V10_1	2103532	2104272	1	1	0	0	16	70
SM_V10_1	2103532	2104563	1	1	0	0	28	70
SM_V10_1	2103551	2103587	1	1	0	0	1	18
SM_V10_1	2103656	2103692	1	1	0	0	2	55
SM_V10_1	2103656	2103982	1	1	0	0	2	41
SM_V10_1	2103656	2104272	1	1	0	0	1	17
SM_V10_1	2103698	2103988	2	2	0	1	0	50
SM_V10_1	2103792	2103841	1	1	0	0	1	46
SM_V10_1	2103792	2103982	1	1	1	119	20	70
SM_V10_1	2103792	2104081	1	1	0	1	0	65
SM_V10_1	2103792	2104131	1	1	0	0	1	46
SM_V10_1	2103792	2104272	1	1	0	4	2	30
SM_V10_1	2103822	2103982	1	1	0	0	7	21
SM_V10_1	2103822	2104272	1	1	0	0	2	21
SM_V10_1	2103822	2104563	1	1	0	0	3	21
SM_V10_1	2103946	2103982	1	1	0	0	2	41
SM_V10_1	2103946	2104272	1	1	0	0	2	41
SM_V10_1	2104082	2104131	1	1	0	1	0	53
SM_V10_1	2104082	2104272	1	1	1	82	25	70
SM_V10_1	2104082	2104421	1	1	0	1	0	23
SM_V10_1	2104082	2104563	1	1	0	2	2	36
SM_V10_1	2104112	2104272	1	1	0	26	22	70
SM_V10_1	2104112	2104563	1	1	0	0	44	70
SM_V10_1	2104236	2104272	1	1	0	0	2	46
SM_V10_1	2104372	2104563	1	1	1	47	13	70
SM_V10_1	2104402	2104563	1	1	0	6	44	70
SM_V10_1	2104693	2104742	1	1	1	87	23	70
SM_V10_1	2169887	2171992	2	2	1	377	0	70
SM_V10_1	2172010	2172117	2	2	0	1	0	17
SM_V10_1	2172281	2175388	2	2	1	466	1	70
SM_V10_1	2175408	2175459	2	2	0	1	0	19
SM_V10_1	2175415	2175459	2	2	0	2	0	26
SM_V10_1	2175528	2175566	1	1	0	0	4	51
SM_V10_1	2175532	2175571	2	2	1	141	5	70
SM_V10_1	2193806	2193832	1	1	0	486	0	70
SM_V10_1	2193918	2193950	1	1	1	727	4	70
SM_V10_1	2193918	2193958	1	1	0	4	0	61
SM_V10_1	2194071	2195578	1	1	1	962	3	70
SM_V10_1	2194071	2196464	1	1	0	4	0	22
SM_V10_1	2196173	2196206	1	1	0	1	0	39
SM_V10_1	2196173	2196464	1	1	1	638	1	70
SM_V10_1	2208161	2222232	2	2	0	3	0	68
SM_V10_1	2223825	2227268	1	1	1	29	0	67
SM_V10_1	2223990	2227268	1	1	0	1	0	66
SM_V10_1	2227583	2231036	1	1	1	11	0	57
SM_V10_1	2231130	2241729	1	1	1	9	0	58
SM_V10_1	2241861	2244766	1	1	1	14	0	60
SM_V10_1	2244827	2248235	1	1	1	15	0	60
SM_V10_1	2244827	2248372	1	1	0	2	0	26
SM_V10_1	2248399	2251390	1	1	1	16	0	62
SM_V10_1	2251562	2260121	1	1	1	14	0	58
SM_V10_1	2260247	2262486	1	1	1	15	0	58
SM_V10_1	2262589	2265365	1	1	1	15	2	70
SM_V10_1	2265661	2267268	1	1	1	48	0	68
SM_V10_1	2275331	2278699	2	2	1	48	0	66
SM_V10_1	2278940	2279163	2	2	1	46	0	69
SM_V10_1	2279612	2281509	2	2	0	1	0	16
SM_V10_1	2286584	2288879	1	1	0	0	3	21
SM_V10_1	2286669	2288966	2	2	0	0	2	23
SM_V10_1	2286805	2289102	1	1	0	1	0	52
SM_V10_1	2286805	2291396	1	1	0	0	2	64
SM_V10_1	2286816	2289102	1	1	0	0	1	24
SM_V10_1	2288881	2291175	1	1	0	0	3	31
SM_V10_1	2288966	2291262	2	2	0	0	2	13
SM_V10_1	2289102	2291396	1	1	0	0	3	64
SM_V10_1	2308274	2311942	1	1	1	5	0	60
SM_V10_1	2312980	2321938	1	1	1	12	0	62
SM_V10_1	2322758	2326266	1	1	1	6	0	64
SM_V10_1	2326408	2328388	1	1	1	4	0	66
SM_V10_1	2328491	2335731	1	1	1	6	0	67
SM_V10_1	2336011	2341405	1	1	1	8	0	70
SM_V10_1	2341742	2345347	1	1	1	10	0	67
SM_V10_1	2345795	2348355	1	1	1	26	0	70
SM_V10_1	2353273	2355658	2	2	1	5	0	67
SM_V10_1	2355917	2357379	2	2	1	4	0	35
SM_V10_1	2358379	2360433	2	2	1	4	0	61
SM_V10_1	2360984	2361026	2	2	0	1	0	45
SM_V10_1	2362694	2363844	2	2	1	34	0	68
SM_V10_1	2364122	2365861	2	2	1	27	0	69
SM_V10_1	2365962	2368862	2	2	1	13	0	70
SM_V10_1	2369010	2371493	2	2	1	15	0	63
SM_V10_1	2371788	2373947	2	2	1	15	0	70
SM_V10_1	2375441	2377018	2	2	1	9	0	64
SM_V10_1	2377608	2379272	2	2	1	5	0	47
SM_V10_1	2396265	2397691	1	1	1	6	0	62
SM_V10_1	2397862	2397895	1	1	1	10	0	70
SM_V10_1	2397986	2400085	1	1	0	5	0	29
SM_V10_1	2397986	2400113	1	1	1	10	0	66
SM_V10_1	2400327	2404696	1	1	1	10	0	65
SM_V10_1	2404781	2409972	1	1	1	13	0	70
SM_V10_1	2410286	2411058	1	1	1	7	0	66
SM_V10_1	2411241	2417422	1	1	0	6	0	62
SM_V10_1	2417661	2419549	1	1	1	10	0	56
SM_V10_1	2428590	2430869	1	1	0	14	0	26
SM_V10_1	2431074	2431117	1	1	1	10	0	56
SM_V10_1	2431261	2431295	1	1	1	18	0	70
SM_V10_1	2431453	2431487	1	1	1	22	0	57
SM_V10_1	2431615	2434233	1	1	1	10	0	65
SM_V10_1	2434345	2435591	1	1	1	15	0	70
SM_V10_1	2458197	2470135	1	1	1	17	0	46
SM_V10_1	2470324	2472715	1	1	1	7	0	52
SM_V10_1	2473649	2477526	1	1	1	16	0	42
SM_V10_1	2473649	2490157	1	1	0	2	0	68
SM_V10_1	2477569	2490157	1	1	1	19	0	42
SM_V10_1	2488859	2490157	1	1	0	1	0	50
SM_V10_1	2488871	2490157	1	1	0	1	0	50
SM_V10_1	2490310	2498923	1	1	1	28	0	70
SM_V10_1	2503224	2505865	2	2	1	19	0	69
SM_V10_1	2505935	2507956	2	2	1	33	0	68
SM_V10_1	2508184	2510315	2	2	1	37	0	70
SM_V10_1	2510501	2511518	2	2	0	2	0	44
SM_V10_1	2510511	2511518	2	2	1	26	0	63
SM_V10_1	2510511	2511520	2	2	0	2	0	43
SM_V10_1	2511625	2511665	2	2	0	2	0	27
SM_V10_1	2511631	2511665	2	2	1	30	0	69
SM_V10_1	2511734	2511772	2	2	1	39	0	70
SM_V10_1	2511881	2511928	2	2	1	44	0	61
SM_V10_1	2511989	2512023	2	2	1	38	0	60
SM_V10_1	2533496	2533574	2	2	0	1	0	25
SM_V10_1	2533530	2533574	2	2	0	5	2	63
SM_V10_1	2533540	2533574	2	2	0	5	2	69
SM_V10_1	2538146	2538180	1	1	1	40	0	31
SM_V10_1	2538146	2538311	1	1	0	1	0	16
SM_V10_1	2538243	2538279	1	1	0	1	0	26
SM_V10_1	2538243	2538282	1	1	0	1	0	60
SM_V10_1	2538279	2538311	1	1	1	75	0	67
SM_V10_1	2538449	2538483	1	1	1	97	0	69
SM_V10_1	2538596	2538629	1	1	1	38	0	61
SM_V10_1	2538720	2539973	1	1	1	24	0	70
SM_V10_1	2542224	2547139	2	2	1	18	0	25
SM_V10_1	2542224	2549125	2	2	1	22	0	69
