69906	150
2244826	2248234	1	2	0	1
2248398	2251389	1	2	3	1
2251561	2260120	1	0	2	1
2260246	2262485	1	0	0	1
2262588	2265364	1	0	0	1
2265660	2267267	1	0	0	1
2275330	2278698	2	0	3	2
2278939	2279162	2	1	4	2
2308273	2311941	1	1	0	1
2312979	2321937	1	1	1	1
2322757	2326265	1	2	1	1
2326407	2328387	1	0	1	1
2328490	2335730	1	1	1	1
2336010	2341404	1	1	3	1
2341741	2345346	1	1	3	1
2345794	2348354	1	2	0	1
2353272	2355657	2	0	2	2
2355916	2357378	2	0	0	2
2358378	2360432	2	1	0	2
2362693	2363843	2	0	2	2
2364121	2365860	2	3	3	2
2365961	2368861	2	2	0	2
2369009	2371492	2	0	2	2
2371787	2373946	2	1	0	2
2375440	2377017	2	0	2	2
2377607	2379271	2	0	0	2
2379318	2381241	2	0	0	2
2396264	2397690	1	1	1	1
2397861	2397894	1	3	0	1
2397985	2400112	1	3	3	1
2400326	2404695	1	0	0	1
2404780	2409971	1	0	1	1
2410285	2411057	1	3	0	1
2411183	2417421	1	0	2	1
2417660	2419548	1	0	0	1
2431073	2431116	1	0	0	1
2431260	2431294	1	1	4	1
2431452	2431486	1	0	0	1
2431614	2434232	1	0	0	1
2434344	2435590	1	4	0	1
2458196	2470134	1	0	0	1
2470323	2472714	1	0	0	1
2473648	2477525	1	1	4	1
2477568	2490156	1	1	0	1
2490309	2498922	1	0	0	1
2503223	2505864	2	0	2	2
2505934	2507955	2	0	0	2
2508183	2510314	2	0	0	2
2510510	2511517	2	2	0	2
2511630	2511664	2	0	0	2
2511733	2511771	2	0	1	2
2511880	2511927	2	0	2	2
2511988	2512022	2	0	2	2
2538145	2538179	1	0	0	1
2538278	2538310	1	0	1	1
2538448	2538482	1	2	0	1
2538595	2538628	1	1	2	1
2538719	2539972	1	2	0	1
2542223	2547138	2	1	0	2
2542223	2549124	2	1	2	2
2547151	2549124	2	0	2	2
2549314	2550684	2	1	1	2
2550893	2552308	2	0	1	2
2552489	2554395	2	0	1	2
2554818	2556694	2	0	2	2
2556935	2557942	2	0	0	2
2558247	2562334	2	0	3	2
2562487	2565745	2	2	2	2
2565905	2572089	2	1	0	2
2572168	2574772	2	0	0	2
2574914	2575903	2	0	1	2
2585012	2585045	1	2	0	1
2585145	2585183	1	0	0	1
2585305	2585335	1	0	0	1
2585411	2585445	1	1	0	1
2585513	2589211	1	0	0	1
2590347	2593601	2	0	2	2
2593872	2595769	2	0	0	2
2596454	2597232	2	1	0	2
2597712	2603071	2	0	0	2
2603626	2608392	2	0	0	2
2608518	2611042	2	0	0	2
2611093	2613810	2	1	2	2
2614435	2618942	2	0	0	2
2619093	2629999	2	3	2	2
2630217	2633487	2	0	0	2
2633578	2638231	2	0	0	2
2638316	2644177	2	1	0	2
2644229	2647184	2	0	0	2
2647467	2661294	2	0	0	2
2733153	2733186	1	2	0	1
2733269	2733500	1	2	0	1
2742435	2742473	1	1	0	1
2742613	2742785	1	1	0	1
2766810	2770953	1	0	2	1
2771098	2785808	1	0	0	1
2785872	2795398	1	3	0	1
2795544	2801271	1	0	0	1
2801469	2811940	1	0	0	1
2812159	2814932	1	0	0	1
2815148	2820716	1	0	0	1
2820857	2825271	1	1	0	1
2825513	2827889	1	0	0	1
2828149	2833902	0	0	0	1
2838652	2839485	2	0	0	2
2839685	2839718	2	0	2	2
2861947	2871652	2	0	0	2
2872186	2880891	2	0	2	2
2881750	2891935	2	0	2	2
2891957	2897467	2	0	0	2
2897666	2898438	2	0	0	2
2898703	2901606	2	0	0	2
2901661	2902056	2	0	2	2
2902136	2913842	2	0	0	2
2914212	2916016	2	0	4	2
2916117	2924420	2	0	1	2
2924541	2926311	2	1	0	2
2926549	2927857	2	1	2	2
2927986	2937540	2	1	1	2
2937607	2941012	2	0	1	2
2941062	2945190	2	0	0	2
2945245	2946827	2	2	0	2
2947085	2951008	2	0	1	2
3087701	3093426	0	1	2	1
3156217	3159725	2	0	2	2
3159965	3164158	2	0	1	2
3164236	3165481	2	0	0	2
3165764	3167338	2	0	0	2
3167483	3167517	2	0	0	2
3177939	3177976	1	1	0	1
3178094	3178701	1	2	3	1
3178893	3179805	1	0	0	1
3180224	3187569	1	0	0	1
3187898	3189206	1	2	0	1
3189608	3190201	1	1	0	1
3190286	3194140	1	0	0	1
3194348	3197409	1	0	0	1
3197740	3202750	1	0	1	1
3202987	3204687	1	2	0	1
3205170	3207365	1	0	1	1
3207564	3208774	1	2	0	1
3209116	3212850	1	1	1	1
3212920	3215680	1	2	2	1
3215780	3219244	1	0	1	1
3219463	3221622	1	0	0	1
3221693	3227136	1	0	0	1
3227416	3228614	1	2	0	1
3229103	3234072	1	3	0	1
3234239	3241246	1	2	0	1
3241640	3244318	1	1	1	1
3244829	3247023	1	1	0	1
3247142	3248424	1	0	0	1
3248479	3257117	1	2	0	1
3257421	3260270	1	2	2	1
3260793	3261783	1	2	2	1
3262144	3263358	1	0	0	1
3263519	3264228	1	0	0	1
3264544	3265574	1	0	0	1
3265629	3266780	1	0	0	1
3266957	3267933	1	0	0	1
3268023	3269577	1	0	0	1
3269725	3270950	1	2	0	1
3271455	3274612	1	2	0	1
3274969	3280759	1	1	0	1
3280873	3282437	1	2	3	1
3282450	3286942	1	0	2	1
3287053	3290938	1	0	1	1
3291176	3294005	1	0	0	1
3294189	3295649	1	2	0	1
3295771	3298263	1	0	2	1
3298452	3299682	1	3	0	1
3299753	3303518	1	2	0	1
3303814	3305856	1	0	0	1
3305996	3307974	1	0	0	1
3312786	3316931	2	1	1	2
3317007	3318703	2	1	0	2
3318811	3322226	2	0	1	2
3322302	3324679	2	0	0	2
3324878	3328731	2	1	1	2
3328833	3334217	2	0	1	2
3334433	3337262	2	0	0	2
3337553	3338002	2	0	0	2
3338154	3339886	2	0	0	2
3340136	3346742	2	0	0	2
3347003	3353050	2	0	1	2
3353494	3358896	2	0	1	2
3374323	3374360	1	0	0	1
3374424	3374469	1	1	0	1
3374553	3375445	1	1	1	1
3375539	3376891	1	1	0	1
3376965	3377546	1	0	0	1
3377751	3378591	1	0	0	1
3378805	3380112	1	1	0	1
3381082	3384271	2	0	1	2
3384345	3384380	2	0	0	2
3384392	3384432	2	0	2	2
3384593	3384627	2	0	0	2
3404805	3405582	1	1	0	1
3405742	3407811	1	1	0	1
3407884	3408764	1	1	0	1
3408874	3410036	1	0	0	1
3410217	3412143	1	2	0	1
3412232	3414789	1	2	1	1
3415095	3417576	1	2	0	1
3417641	3419775	1	1	0	1
3420712	3423007	1	3	0	1
3423239	3424894	1	0	0	1
3425110	3427567	1	0	0	1
3428286	3429478	1	1	0	1
3429581	3432304	1	0	1	1
3432801	3434234	1	2	0	1
3434366	3436026	1	2	0	1
3436677	3443042	1	0	0	1
3443274	3446016	1	0	0	1
3446159	3448598	1	2	0	1
3448990	3451495	1	0	3	1
3451615	3453728	1	0	0	1
3453962	3455688	1	0	0	1
3460185	3461689	2	1	2	2
3461855	3463857	2	0	1	2
3464044	3464080	2	3	0	2
3464244	3464276	2	0	4	2
3464417	3464452	2	1	1	2
3464609	3465822	2	0	0	2
3474698	3479863	1	1	0	1
3480437	3507153	1	2	1	1
3507564	3511430	1	1	0	1
3512644	3515194	1	0	0	1
3593494	3594855	1	0	0	1
3593494	3598046	1	0	1	1
3595090	3598046	1	1	1	1
3598399	3600718	1	1	2	1
3632881	3634291	1	0	2	1
3634413	3635568	1	0	0	1
3635614	3635675	1	0	1	1
3635746	3636120	1	2	1	1
3636189	3636810	1	1	1	1
3636925	3637307	1	0	0	1
3637357	3638242	1	0	0	1
3638321	3638920	1	2	0	1
3736242	3737118	2	2	2	2
3737468	3737751	2	1	1	2
3737986	3738371	2	0	0	2
3756426	3756805	1	0	0	1
3756855	3757822	1	0	0	1
3757901	3758507	1	1	0	1
3777757	3778343	2	0	1	2
3778422	3779368	2	0	0	2
3779418	3779797	2	0	0	2
3794889	3795835	2	0	0	2
3795884	3796263	2	0	0	2
3831870	3832456	2	0	1	2
3832535	3833466	2	0	0	2
3833516	3833895	2	0	0	2
3897284	3898160	2	2	2	2
3898510	3898814	2	1	1	2
3899049	3899418	2	0	0	2
3952255	3954202	1	2	4	1
3957821	3959549	2	0	0	2
3959732	3959778	2	0	0	2
3959732	3964933	2	0	2	2
3974422	3977136	2	0	2	2
3977209	3981467	2	0	2	2
3981517	3986708	2	0	2	2
3986826	3988372	2	1	1	2
3988441	3991961	2	0	2	2
3992035	3995423	2	1	1	2
3995471	3996293	2	0	1	2
3996418	3997642	2	2	0	2
3997708	3998221	2	0	2	2
4014303	4014394	2	2	0	2
4014303	4015247	2	2	0	2
4014416	4015247	2	0	0	2
4015299	4021308	2	1	1	2
4015299	4027273	2	1	1	2
4030410	4034238	2	1	2	2
4034395	4036913	2	2	2	2
4036989	4040899	2	1	3	2
4041073	4048849	2	0	1	2
4066449	4067735	2	4	2	2
4067883	4068964	2	1	2	2
4069357	4074011	2	0	0	2
4074520	4076385	2	1	0	2
4076542	4079927	2	0	0	2
4080156	4081723	2	0	0	2
4082094	4092373	2	0	0	2
4092616	4096639	2	3	2	2
4097051	4098611	2	0	2	2
4106336	4108845	2	0	2	2
4108950	4110657	2	0	1	2
4110797	4113035	2	1	0	2
4113867	4114918	2	0	0	2
4115735	4119937	2	0	0	2
4120065	4126433	2	3	2	2
4126787	4135756	2	0	2	2
4136323	4142832	2	0	2	2
4142890	4143917	2	0	0	2
4144218	4146645	2	0	2	2
4147096	4149074	2	0	0	2
4149310	4150546	2	0	0	2
4150653	4151536	2	0	1	2
4151645	4152874	2	2	1	2
4153416	4158895	2	0	2	2
4158615	4159030	0	0	0	1
4159052	4159090	2	0	5	2
4159200	4159725	2	0	2	2
4159265	4159595	0	0	0	1
4159766	4159806	2	0	0	2
4159840	4159878	2	0	1	2
4159953	4161119	0	0	0	1
4159972	4160011	2	0	0	2
4173842	4176578	1	0	0	1
4204801	4208884	1	0	0	1
4204801	4224408	1	0	0	1
4208938	4209002	1	0	0	1
4209054	4209095	1	3	1	1
4209161	4209217	1	0	0	1
4209272	4210457	1	0	0	1
4210549	4214613	1	0	0	1
4214845	4216681	1	0	4	1
4216730	4218240	1	0	1	1
4224462	4224526	1	0	0	1
4224578	4224619	1	3	1	1
4224685	4227593	1	0	0	1
4227685	4232724	1	0	1	1
4246282	4246618	1	0	0	1
4246672	4246728	1	0	0	1
4246780	4246828	1	4	1	1
4246894	4246950	1	0	0	1
4247005	4247472	1	0	0	1
4247564	4248775	1	0	0	1
4249007	4250843	0	4	0	1
4250892	4252402	1	0	1	1
4266101	4272534	2	0	0	2
4272589	4275359	2	0	0	2
4275551	4275587	2	0	0	2
4275818	4275851	2	0	2	2
4279261	4279298	1	0	1	1
4279374	4281042	1	2	0	1
4281201	4282057	1	0	0	1
4282197	4287642	1	0	2	1
4287815	4290884	1	1	1	1
4291030	4293310	1	0	1	1
4297141	4303288	2	0	2	2
4303696	4305252	2	0	1	2
4305346	4307299	2	0	0	2
4307381	4308146	2	0	0	2
4308234	4309547	2	0	1	2
4309635	4311132	2	0	1	2
4311220	4312849	2	0	1	2
4312937	4314329	2	3	1	2
4314417	4317185	2	0	0	2
4317273	4319503	2	2	3	2
4319591	4321485	2	3	2	2
4321573	4323052	2	1	2	2
4323140	4324268	2	0	0	2
4324356	4327065	2	2	2	2
4327153	4329076	2	3	2	2
4329164	4331081	2	0	0	2
4331169	4332549	2	1	2	2
4332637	4334854	2	2	2	2
4334942	4335804	2	0	1	2
4335958	4338362	2	0	1	2
4338454	4341228	2	1	1	2
4345700	4345739	1	2	0	1
4345920	4345964	1	0	0	1
4346169	4350460	1	1	1	1
4350566	4355213	1	2	0	1
4355298	4359649	1	0	1	1
4359736	4362370	1	2	0	1
4362462	4365619	1	0	1	1
4365695	4366947	1	1	0	1
4367098	4371052	1	2	0	1
4371182	4374227	1	1	0	1
4374511	4376636	1	2	0	1
4376839	4378864	1	1	0	1
4378966	4380749	1	0	0	1
4381116	4384325	1	0	0	1
4384700	4386383	1	0	4	1
4386633	4388636	1	1	0	1
4388796	4390452	1	1	1	1
4401951	4404133	1	0	1	1
4406601	4408506	1	0	0	1
4408688	4409850	1	0	0	1
4410110	4411872	1	2	0	1
4412070	4413089	1	0	0	1
4418436	4422544	2	0	0	2
4422915	4430716	2	4	1	2
4430898	4432850	2	0	1	2
4433013	4436142	2	0	0	2
4436248	4438287	2	0	2	2
4438341	4440281	2	1	0	2
4440767	4447289	2	1	1	2
4447920	4450143	2	0	0	2
4451009	4454483	2	0	2	2
4455829	4461246	2	0	0	2
4462217	4463261	2	0	1	2
4464558	4466539	2	1	0	2
4467346	4488085	2	0	0	2
4488649	4510530	2	0	0	2
4510638	4514830	2	3	0	2
4543597	4544869	2	1	0	2
4544961	4548117	2	0	0	2
4548375	4549073	2	0	0	2
4549127	4550595	2	0	0	2
4550714	4553272	2	1	0	2
4553466	4554607	2	0	0	2
4554742	4556515	2	0	0	2
4556640	4559424	2	0	0	2
4559523	4561772	2	0	0	2
4561865	4563976	2	0	1	2
4564050	4568047	2	0	0	2
4568204	4570462	2	0	0	2
4570643	4573956	2	0	0	2
4574168	4576107	2	2	1	2
4576233	4578755	2	3	1	2
4578846	4581602	2	0	0	2
4581756	4583657	2	1	0	2
4583845	4584964	2	0	0	2
4585036	4588027	2	0	0	2
4588161	4591309	2	3	0	2
4591469	4595129	2	0	0	2
4595280	4596772	2	1	2	2
4596948	4600309	2	2	2	2
4596948	4604301	2	2	1	2
4600346	4604301	2	0	1	2
4604377	4606607	2	0	0	2
4606674	4607603	2	0	0	2
4606677	4607603	2	0	0	2
4607703	4611400	2	0	0	2
4611797	4611844	2	0	0	2
4611924	4615574	2	0	0	2
4615698	4618837	2	0	2	2
4618911	4620151	2	0	0	2
4620336	4626557	2	0	1	2
4620336	4661318	2	0	0	2
4626606	4661318	2	0	0	2
4675859	4677267	2	0	0	2
4677297	4679305	2	0	1	2
4679485	4682581	2	1	0	2
4682652	4684216	2	1	0	2
4684292	4685662	2	0	0	2
4685741	4687434	2	0	0	2
4687513	4691350	2	0	0	2
4691432	4693630	2	0	3	2
4714632	4717901	1	0	0	1
4718049	4721866	1	2	1	1
4722248	4725435	1	0	0	1
4725723	4727373	1	0	0	1
4727900	4730712	1	1	0	1
4731221	4732478	1	0	2	1
4732717	4735788	1	0	2	1
4735850	4738470	1	2	1	1
4738722	4745054	1	0	0	1
4745227	4747112	1	0	0	1
4747365	4753333	1	0	1	1
4753430	4754700	1	1	0	1
4754809	4757082	1	0	0	1
4757294	4759433	1	1	1	1
4759683	4760743	1	1	0	1
4760796	4762198	1	2	0	1
4762354	4764256	1	1	0	1
4764325	4768793	1	0	1	1
4774247	4776164	2	0	0	2
4776312	4778817	2	1	0	2
4778962	4781306	2	1	0	2
4781602	4783151	2	0	0	2
4783382	4784608	2	1	0	2
4784962	4790443	2	0	0	2
4790724	4794189	2	0	3	2
4800205	4801675	2	0	0	2
4801849	4804384	2	0	2	2
4804459	4806429	2	1	0	2
4806756	4808660	2	0	4	2
4808942	4812479	2	0	1	2
4812673	4815824	2	3	1	2
4816014	4817577	2	0	0	2
4817865	4819601	2	2	0	2
4819672	4821567	2	0	3	2
4821892	4823185	2	0	1	2
4823386	4823892	2	0	1	2
4824254	4825788	2	0	1	2
4825920	4826838	2	1	0	2
4827063	4828916	2	1	1	2
4829001	4831021	2	0	0	2
4831114	4832420	2	0	2	2
4832668	4833309	2	1	0	2
4833697	4834586	2	0	1	2
4834739	4834772	2	2	0	2
4834879	4834917	2	0	2	2
4835006	4835040	2	0	0	2
4835273	4835303	2	2	1	2
4835697	4835732	2	2	3	2
4835820	4835858	2	0	0	2
4835960	4842291	2	0	0	2
4865371	4870504	1	2	1	1
4871396	4876238	1	2	0	1
4876637	4878480	1	0	1	1
4878933	4882471	1	0	0	1
4896707	4913447	2	0	0	2
4952438	4959144	2	0	2	2
4959243	4961813	2	0	1	2
4961913	4964589	2	0	0	2
4964649	4969445	2	1	0	2
4969661	4970274	2	0	0	2
4970388	4970418	2	0	1	2
4970466	4970497	2	0	1	2
4970607	4970641	2	0	2	2
4992669	4999677	1	0	2	1
5019484	5019533	1	1	1	1
5019609	5019644	1	2	0	1
5019687	5023140	1	2	0	1
5023190	5026615	1	0	0	1
5026734	5027625	1	0	0	1
5027779	5032179	1	3	0	1
5032325	5034676	1	0	1	1
5034736	5043222	1	1	0	1
5046425	5049021	1	2	1	1
5049488	5052269	1	2	1	1
5052483	5057153	1	0	0	1
5057307	5060694	1	0	2	1
5060962	5061673	1	0	0	1
5061968	5063732	1	2	0	1
5063877	5065817	1	0	1	1
5082657	5085946	1	2	0	1
5086414	5088663	1	2	6	1
5097161	5097194	1	0	0	1
5097348	5100804	1	0	1	1
5100932	5107151	1	1	0	1
5107209	5108198	1	0	0	1
5121671	5126597	2	0	2	2
5171985	5174501	2	1	2	2
5174562	5174877	2	0	3	2
5193093	5194550	2	0	0	2
5194683	5195759	2	0	0	2
5195901	5198319	2	2	2	2
5198747	5202306	2	2	0	2
5202450	5202895	2	1	0	2
5203196	5203230	2	0	2	2
5246229	5248238	1	0	0	1
5248361	5251813	1	0	0	1
5293572	5294386	2	0	1	2
5294492	5303386	2	1	0	2
5303513	5310077	2	0	0	2
5310160	5311977	2	0	0	2
5312142	5313131	2	0	0	2
5313213	5317312	2	0	1	2
5326085	5340813	2	3	0	2
5326085	5343788	2	2	0	2
5340884	5343788	2	0	0	2
5343959	5343994	2	0	5	2
5344052	5344098	2	0	1	2
5367494	5369532	0	0	0	2
5386791	5409397	1	3	0	1
5410146	5426942	1	2	0	1
5427156	5432598	1	2	3	1
5432835	5436551	1	2	0	1
5436783	5443574	1	0	5	1
5444234	5447853	1	0	0	1
5448215	5452001	1	2	0	1
5454371	5454463	2	0	2	2
5454879	5456045	2	0	3	2
5456269	5456364	2	0	1	2
5468664	5470728	2	0	0	2
5471167	5471215	2	1	1	2
5627895	5627930	1	0	1	1
5627984	5628021	1	0	1	1
5628079	5634673	1	2	1	1
5635082	5636493	1	0	0	1
5636708	5639769	1	2	2	1
5640049	5648171	1	2	0	1
5648442	5650141	1	2	1	1
5650289	5653300	1	2	0	1
5653559	5656277	1	1	0	1
5656697	5659366	1	1	0	1
5675074	5677376	2	0	0	2
5677527	5679286	2	0	0	2
5732443	5732488	1	2	0	1
5732579	5735601	1	0	2	1
5751577	5765845	1	1	0	1
5765949	5774633	1	1	4	1
5774719	5776720	1	0	0	1
5777287	5778251	1	0	0	1
5778334	5781345	1	2	5	1
5781483	5785048	1	2	0	1
5785135	5787835	1	0	0	1
5788047	5788879	1	1	0	1
5788961	5791101	1	0	0	1
5791648	5794507	1	0	2	1
5794636	5796252	1	1	0	1
5796507	5799443	1	0	0	1
5799495	5801931	1	1	0	1
5802074	5802862	1	0	0	1
5802963	5807499	1	0	0	1
5807602	5810016	1	0	0	1
5810092	5810919	1	0	1	1
5810944	5813340	1	0	0	1
5813638	5814177	1	2	0	1
5814211	5814255	1	2	0	1
5814313	5816328	1	2	0	1
5816439	5819071	1	0	0	1
5819182	5821546	1	0	0	1
5821645	5823436	1	3	0	1
5854303	5855668	2	2	1	2
5855755	5858340	2	0	0	2
5858509	5861303	4	0	2	2
5861582	5864915	2	2	0	2
5865099	5876354	2	0	0	2
5877036	5879023	2	0	0	2
5879372	5880946	2	0	0	2
5881345	5882568	2	2	1	2
5882812	5883252	2	0	1	2
5883428	5884967	2	2	1	2
5886854	5888441	2	0	1	2
5928795	5938603	2	0	0	2
5938733	5940632	2	1	1	2
5941062	5942427	2	0	2	2
5942828	5944297	2	0	0	2
5960859	5960900	3	1	1	1
5960977	5965207	1	3	0	1
5965299	5967974	1	0	3	1
5968239	5976101	1	2	1	1
5976351	5977793	1	2	1	1
5978118	5980947	1	3	0	1
6011903	6014739	2	2	0	2
6014861	6018911	2	0	0	2
6018999	6023954	2	0	0	2
6024228	6027383	2	2	1	2
6027520	6031663	2	0	0	2
6032438	6034679	2	0	1	2
6035333	6038142	2	3	2	2
6038288	6040971	2	1	0	2
6041079	6052537	2	0	2	2
6052686	6058730	2	0	0	2
6098733	6098772	1	0	0	1
6098998	6099044	1	0	3	1
6099177	6099251	1	1	1	1
6099358	6103754	1	2	1	1
6103973	6107495	1	0	2	1
6113705	6115260	2	1	2	2
6115594	6117857	2	0	2	2
6117984	6119903	2	3	2	2
6120117	6122470	2	2	0	2
6122591	6124312	2	0	0	2
6124795	6125923	2	0	1	2
6126270	6129924	2	0	0	2
6147736	6148926	2	4	0	2
6165050	6170441	1	3	0	1
6177050	6178163	1	2	0	1
6178323	6179691	1	0	0	1
6179763	6181573	1	0	0	1
6181624	6185166	1	0	0	1
6185204	6191389	1	2	2	1
6191434	6192645	1	0	0	1
6192683	6194280	3	2	1	1
6201203	6206753	2	0	1	2
6206967	6208260	2	0	4	2
6208679	6213839	2	3	2	2
6214152	6216303	2	0	0	2
6216443	6219624	2	0	2	2
6219822	6220523	2	0	2	2
6220684	6222514	2	0	0	2
6222739	6224050	2	1	1	2
6224202	6225909	2	1	2	2
6226099	6226131	2	0	0	2
6226269	6226444	2	0	0	2
6256146	6256179	2	0	5	2
6256253	6256284	2	0	1	2
6271118	6271158	1	0	0	1
6271288	6275877	1	1	0	1
6276123	6278418	1	0	0	1
6278633	6294202	1	1	2	1
6294356	6298302	1	1	3	1
6298660	6301622	1	0	0	1
6301950	6304207	1	1	0	1
6304459	6308892	1	0	0	1
6309061	6310307	1	0	1	1
6310610	6312515	1	0	0	1
6312944	6319268	1	0	0	1
6319619	6322391	1	0	0	1
6322563	6330516	1	1	1	1
6330895	6332450	1	0	0	1
6346658	6346691	1	2	0	1
6346887	6348785	1	2	1	1
6348928	6350527	1	0	0	1
6350665	6352700	1	0	2	1
6352911	6356913	1	0	0	1
6357226	6359076	1	0	0	1
6359271	6361744	1	0	0	1
6368885	6374196	2	0	1	2
6374374	6376666	2	1	2	2
6377100	6382758	2	0	0	2
6387990	6388019	1	2	2	1
6388206	6391243	1	0	0	1
6391510	6394692	1	2	0	1
6394970	6397833	1	0	0	1
6397957	6398976	1	0	0	1
6406181	6406825	1	0	0	1
6406992	6419596	1	2	2	1
6419771	6430076	1	0	1	1
6430283	6436932	1	0	0	1
6437385	6438825	1	2	0	1
6439077	6441147	1	1	0	1
6441409	6443066	1	0	0	1
6443144	6446478	1	2	0	1
6446631	6448802	1	0	3	1
6452700	6454595	2	2	0	2
6455432	6457109	4	0	2	2
6457432	6457465	2	0	2	2
6476604	6478005	1	1	0	1
6478209	6478314	1	1	1	1
6478627	6479287	1	7	0	1
6479403	6480451	1	0	1	1
6484753	6490198	2	0	0	2
6564857	6568248	2	2	3	2
6590037	6591594	2	0	3	2
6591934	6593860	2	2	2	2
6616759	6618263	1	2	0	1
