SM_V10_1	2103792	2103982	+	24
SM_V10_1	2104082	2104272	+	24
SM_V10_1	2104372	2104563	+	24
SM_V10_1	2104693	2104742	+	24
SM_V10_1	2169887	2171992	-	26
SM_V10_1	2172281	2175388	-	26
SM_V10_1	2175532	2175571	-	26
SM_V10_1	2193918	2193950	+	27
SM_V10_1	2194071	2195578	+	27
SM_V10_1	2196173	2196464	+	27
SM_V10_1	2223825	2227268	+	29
SM_V10_1	2227583	2231036	+	29
SM_V10_1	2231130	2241729	+	29
SM_V10_1	2241861	2244766	+	29
SM_V10_1	2244827	2248235	+	29
SM_V10_1	2248399	2251390	+	29
SM_V10_1	2251562	2260121	+	29
SM_V10_1	2260247	2262486	+	29
SM_V10_1	2262589	2265365	+	29
SM_V10_1	2265661	2267268	+	29
SM_V10_1	2275331	2278699	-	30
SM_V10_1	2278940	2279163	-	30
SM_V10_1	2308274	2311942	+	31
SM_V10_1	2312980	2321938	+	31
SM_V10_1	2322758	2326266	+	31
SM_V10_1	2326408	2328388	+	31
SM_V10_1	2328491	2335731	+	31
SM_V10_1	2336011	2341405	+	31
SM_V10_1	2341742	2345347	+	31
SM_V10_1	2345795	2348355	+	31
SM_V10_1	2353273	2355658	-	32
SM_V10_1	2355917	2357379	-	32
SM_V10_1	2358379	2360433	-	32
SM_V10_1	2362694	2363844	-	33
SM_V10_1	2364122	2365861	-	33
SM_V10_1	2365962	2368862	-	33
SM_V10_1	2369010	2371493	-	33
SM_V10_1	2371788	2373947	-	33
SM_V10_1	2375441	2377018	-	33
SM_V10_1	2377608	2379272	-	33
SM_V10_1	2379319	2381242	-	33
SM_V10_1	2396265	2397691	+	34
SM_V10_1	2397862	2397895	+	34
SM_V10_1	2397986	2400113	+	34
SM_V10_1	2400327	2404696	+	34
SM_V10_1	2404781	2409972	+	34
SM_V10_1	2410286	2411058	+	34
SM_V10_1	2411184	2417422	+	34
SM_V10_1	2417661	2419549	+	34
SM_V10_1	2431074	2431117	+	35
SM_V10_1	2431261	2431295	+	35
SM_V10_1	2431453	2431487	+	35
SM_V10_1	2431615	2434233	+	35
SM_V10_1	2434345	2435591	+	35
SM_V10_1	2458197	2470135	+	36
SM_V10_1	2470324	2472715	+	36
SM_V10_1	2473649	2477526	+	36
SM_V10_1	2477569	2490157	+	36
SM_V10_1	2490310	2498923	+	36
SM_V10_1	2503224	2505865	-	37
SM_V10_1	2505935	2507956	-	37
SM_V10_1	2508184	2510315	-	37
SM_V10_1	2510511	2511518	-	37
SM_V10_1	2511631	2511665	-	37
SM_V10_1	2511734	2511772	-	37
SM_V10_1	2511881	2511928	-	37
SM_V10_1	2511989	2512023	-	37
SM_V10_1	2538146	2538180	+	38
SM_V10_1	2538279	2538311	+	38
SM_V10_1	2538449	2538483	+	38
SM_V10_1	2538596	2538629	+	38
SM_V10_1	2538720	2539973	+	38
SM_V10_1	2542224	2547139	-	39
SM_V10_1	2542224	2549125	-	39
SM_V10_1	2547152	2549125	-	39
SM_V10_1	2549315	2550685	-	39
SM_V10_1	2550894	2552309	-	39
SM_V10_1	2552490	2554396	-	39
SM_V10_1	2554819	2556695	-	39
SM_V10_1	2556936	2557943	-	39
SM_V10_1	2558248	2562335	-	39
SM_V10_1	2562488	2565746	-	39
SM_V10_1	2565906	2572090	-	39
SM_V10_1	2572169	2574773	-	39
SM_V10_1	2574915	2575904	-	39
SM_V10_1	2585013	2585046	+	40
SM_V10_1	2585146	2585184	+	40
SM_V10_1	2585306	2585336	+	40
SM_V10_1	2585412	2585446	+	40
SM_V10_1	2585514	2589212	+	40
SM_V10_1	2590348	2593602	-	41
SM_V10_1	2593873	2595770	-	41
SM_V10_1	2596455	2597233	-	41
SM_V10_1	2597713	2603072	-	41
SM_V10_1	2603627	2608393	-	41
SM_V10_1	2608519	2611043	-	41
SM_V10_1	2611094	2613811	-	41
SM_V10_1	2614436	2618943	-	41
SM_V10_1	2619094	2630000	-	41
SM_V10_1	2630218	2633488	-	41
SM_V10_1	2633579	2638232	-	41
SM_V10_1	2638317	2644178	-	41
SM_V10_1	2644230	2647185	-	41
SM_V10_1	2647468	2661295	-	41
SM_V10_1	2733154	2733187	+	42
SM_V10_1	2733270	2733501	+	42
SM_V10_1	2742436	2742474	+	43
SM_V10_1	2742614	2742786	+	43
SM_V10_1	2766811	2770954	+	44
SM_V10_1	2771099	2785809	+	44
SM_V10_1	2785873	2795399	+	44
SM_V10_1	2795545	2801272	+	44
SM_V10_1	2801470	2811941	+	44
SM_V10_1	2812160	2814933	+	44
SM_V10_1	2815149	2820717	+	44
SM_V10_1	2820858	2825272	+	44
SM_V10_1	2825514	2827890	+	44
SM_V10_1	2828150	2833903	+	44
SM_V10_1	2838653	2839486	-	45
SM_V10_1	2839686	2839719	-	45
SM_V10_1	2861948	2871653	-	46
SM_V10_1	2872187	2880892	-	46
SM_V10_1	2881751	2891936	-	46
SM_V10_1	2891958	2897468	-	46
SM_V10_1	2897667	2898439	-	46
SM_V10_1	2898704	2901607	-	46
SM_V10_1	2901662	2902057	-	46
SM_V10_1	2902137	2913843	-	46
SM_V10_1	2914213	2916017	-	46
SM_V10_1	2916118	2924421	-	46
SM_V10_1	2924542	2926312	-	46
SM_V10_1	2926550	2927858	-	46
SM_V10_1	2927987	2937541	-	46
SM_V10_1	2937608	2941013	-	46
SM_V10_1	2941063	2945191	-	46
SM_V10_1	2945246	2946828	-	46
SM_V10_1	2947086	2951009	-	46
SM_V10_1	3087703	3093428	+	47
SM_V10_1	3156218	3159726	-	48
SM_V10_1	3159966	3164159	-	48
SM_V10_1	3164237	3165482	-	48
SM_V10_1	3165765	3167339	-	48
SM_V10_1	3167484	3167518	-	48
SM_V10_1	3177940	3177977	+	49
SM_V10_1	3178095	3178702	+	49
SM_V10_1	3178894	3179806	+	49
SM_V10_1	3180225	3187570	+	49
SM_V10_1	3187899	3189207	+	49
SM_V10_1	3189609	3190202	+	49
SM_V10_1	3190287	3194141	+	49
SM_V10_1	3194349	3197410	+	49
SM_V10_1	3197741	3202751	+	49
SM_V10_1	3202988	3204688	+	49
SM_V10_1	3205171	3207366	+	49
SM_V10_1	3207565	3208775	+	49
SM_V10_1	3209117	3212851	+	49
SM_V10_1	3212921	3215681	+	49
SM_V10_1	3215781	3219245	+	49
SM_V10_1	3219464	3221623	+	49
SM_V10_1	3221694	3227137	+	49
SM_V10_1	3227417	3228615	+	49
SM_V10_1	3229104	3234073	+	49
SM_V10_1	3234240	3241247	+	49
SM_V10_1	3241641	3244319	+	49
SM_V10_1	3244830	3247024	+	49
SM_V10_1	3247143	3248425	+	49
SM_V10_1	3248480	3257118	+	49
SM_V10_1	3257422	3260271	+	49
SM_V10_1	3260794	3261784	+	49
SM_V10_1	3262145	3263359	+	49
SM_V10_1	3263520	3264229	+	49
SM_V10_1	3264545	3265575	+	49
SM_V10_1	3265630	3266781	+	49
SM_V10_1	3266958	3267934	+	49
SM_V10_1	3268024	3269578	+	49
SM_V10_1	3269726	3270951	+	49
SM_V10_1	3271456	3274613	+	49
SM_V10_1	3274970	3280760	+	49
SM_V10_1	3280874	3282438	+	49
SM_V10_1	3282451	3286943	+	49
SM_V10_1	3287054	3290939	+	49
SM_V10_1	3291177	3294006	+	49
SM_V10_1	3294190	3295650	+	49
SM_V10_1	3295772	3298264	+	49
SM_V10_1	3298453	3299683	+	49
SM_V10_1	3299754	3303519	+	49
SM_V10_1	3303815	3305857	+	49
SM_V10_1	3305997	3307975	+	49
SM_V10_1	3312787	3316932	-	50
SM_V10_1	3317008	3318704	-	50
SM_V10_1	3318812	3322227	-	50
SM_V10_1	3322303	3324680	-	50
SM_V10_1	3324879	3328732	-	50
SM_V10_1	3328834	3334218	-	50
SM_V10_1	3334434	3337263	-	50
SM_V10_1	3337554	3338003	-	50
SM_V10_1	3338155	3339887	-	50
SM_V10_1	3340137	3346743	-	50
SM_V10_1	3347004	3353051	-	50
SM_V10_1	3353495	3358897	-	50
SM_V10_1	3374324	3374361	+	51
SM_V10_1	3374425	3374470	+	51
SM_V10_1	3374554	3375446	+	51
SM_V10_1	3375540	3376892	+	51
SM_V10_1	3376966	3377547	+	51
SM_V10_1	3377752	3378592	+	51
SM_V10_1	3378806	3380113	+	51
SM_V10_1	3381083	3384272	-	52
SM_V10_1	3384346	3384381	-	52
SM_V10_1	3384393	3384433	-	52
SM_V10_1	3384594	3384628	-	52
SM_V10_1	3404806	3405583	+	53
SM_V10_1	3405743	3407812	+	53
SM_V10_1	3407885	3408765	+	53
SM_V10_1	3408875	3410037	+	53
SM_V10_1	3410218	3412144	+	53
SM_V10_1	3412233	3414790	+	53
SM_V10_1	3415096	3417577	+	53
SM_V10_1	3417642	3419776	+	53
SM_V10_1	3420713	3423008	+	53
SM_V10_1	3423240	3424895	+	53
SM_V10_1	3425111	3427568	+	53
SM_V10_1	3428287	3429479	+	53
SM_V10_1	3429582	3432305	+	53
SM_V10_1	3432802	3434235	+	53
SM_V10_1	3434367	3436027	+	53
SM_V10_1	3436678	3443043	+	53
SM_V10_1	3443275	3446017	+	53
SM_V10_1	3446160	3448599	+	53
SM_V10_1	3448991	3451496	+	53
SM_V10_1	3451616	3453729	+	53
SM_V10_1	3453963	3455689	+	53
SM_V10_1	3460186	3461690	-	54
SM_V10_1	3461856	3463858	-	54
SM_V10_1	3464045	3464081	-	54
SM_V10_1	3464245	3464277	-	54
SM_V10_1	3464418	3464453	-	54
SM_V10_1	3464610	3465823	-	54
SM_V10_1	3474699	3479864	+	55
SM_V10_1	3480438	3507154	+	55
SM_V10_1	3507565	3511431	+	55
SM_V10_1	3512645	3515195	+	55
SM_V10_1	3593495	3594856	+	56
SM_V10_1	3593495	3598047	+	56
SM_V10_1	3595091	3598047	+	56
SM_V10_1	3598400	3600719	+	56
SM_V10_1	3632882	3634292	+	58
SM_V10_1	3634414	3635569	+	58
SM_V10_1	3635615	3635676	+	58
SM_V10_1	3635747	3636121	+	58
SM_V10_1	3636190	3636811	+	58
SM_V10_1	3636926	3637308	+	58
SM_V10_1	3637358	3638243	+	58
SM_V10_1	3638322	3638921	+	58
SM_V10_1	3736243	3737119	-	59
SM_V10_1	3737469	3737752	-	59
SM_V10_1	3737987	3738372	-	59
SM_V10_1	3756427	3756806	+	61
SM_V10_1	3756856	3757823	+	61
SM_V10_1	3757902	3758508	+	61
SM_V10_1	3777758	3778344	-	62
SM_V10_1	3778423	3779369	-	62
SM_V10_1	3779419	3779798	-	62
SM_V10_1	3794890	3795836	-	63
SM_V10_1	3795885	3796264	-	63
SM_V10_1	3831871	3832457	-	65
SM_V10_1	3832536	3833467	-	65
SM_V10_1	3833517	3833896	-	65
SM_V10_1	3897285	3898161	-	66
SM_V10_1	3898511	3898815	-	66
SM_V10_1	3899050	3899419	-	66
SM_V10_1	3952256	3954203	+	67
SM_V10_1	3957822	3959550	-	68
SM_V10_1	3959733	3959779	-	68
SM_V10_1	3959733	3964934	-	68
SM_V10_1	3974423	3977137	-	69
SM_V10_1	3977210	3981468	-	69
SM_V10_1	3981518	3986709	-	69
SM_V10_1	3986827	3988373	-	69
SM_V10_1	3988442	3991962	-	69
SM_V10_1	3992036	3995424	-	69
SM_V10_1	3995472	3996294	-	69
SM_V10_1	3996419	3997643	-	69
SM_V10_1	3997709	3998222	-	69
SM_V10_1	4014304	4014395	-	70
SM_V10_1	4014304	4015248	-	70
SM_V10_1	4014417	4015248	-	70
SM_V10_1	4015300	4021309	-	70
SM_V10_1	4015300	4027274	-	70
SM_V10_1	4030411	4034239	-	71
SM_V10_1	4034396	4036914	-	71
SM_V10_1	4036990	4040900	-	71
SM_V10_1	4041074	4048850	-	71
SM_V10_1	4066450	4067736	-	72
SM_V10_1	4067884	4068965	-	72
SM_V10_1	4069358	4074012	-	72
SM_V10_1	4074521	4076386	-	72
SM_V10_1	4076543	4079928	-	72
SM_V10_1	4080157	4081724	-	72
SM_V10_1	4082095	4092374	-	72
SM_V10_1	4092617	4096640	-	72
SM_V10_1	4097052	4098612	-	72
SM_V10_1	4106337	4108846	-	73
SM_V10_1	4108951	4110658	-	73
SM_V10_1	4110798	4113036	-	73
SM_V10_1	4113868	4114919	-	73
SM_V10_1	4115736	4119938	-	73
SM_V10_1	4120066	4126434	-	73
SM_V10_1	4126788	4135757	-	73
SM_V10_1	4136324	4142833	-	73
SM_V10_1	4142891	4143918	-	73
SM_V10_1	4144219	4146646	-	73
SM_V10_1	4147097	4149075	-	73
SM_V10_1	4149311	4150547	-	73
SM_V10_1	4150654	4151537	-	73
SM_V10_1	4151646	4152875	-	73
SM_V10_1	4153417	4158896	-	73
SM_V10_1	4158616	4159031	+	74
SM_V10_1	4159053	4159091	-	73
SM_V10_1	4159201	4159726	-	73
SM_V10_1	4159266	4159596	+	74
SM_V10_1	4159767	4159807	-	73
SM_V10_1	4159841	4159879	-	73
SM_V10_1	4159954	4161120	+	74
SM_V10_1	4159973	4160012	-	73
SM_V10_1	4173843	4176579	+	75
SM_V10_1	4204802	4208885	+	76
SM_V10_1	4204802	4224409	+	76
SM_V10_1	4208939	4209003	+	76
SM_V10_1	4209055	4209096	+	76
SM_V10_1	4209162	4209218	+	76
SM_V10_1	4209273	4210458	+	76
SM_V10_1	4210550	4214614	+	76
SM_V10_1	4214846	4216682	+	76
SM_V10_1	4216731	4218241	+	76
SM_V10_1	4224463	4224527	+	76
SM_V10_1	4224579	4224620	+	76
SM_V10_1	4224686	4227594	+	76
SM_V10_1	4227686	4232725	+	76
SM_V10_1	4246283	4246619	+	77
SM_V10_1	4246673	4246729	+	77
SM_V10_1	4246781	4246829	+	77
SM_V10_1	4246895	4246951	+	77
SM_V10_1	4247006	4247473	+	77
SM_V10_1	4247565	4248776	+	77
SM_V10_1	4249012	4250848	+	77
SM_V10_1	4250893	4252403	+	77
SM_V10_1	4266102	4272535	-	78
SM_V10_1	4272590	4275360	-	78
SM_V10_1	4275552	4275588	-	78
SM_V10_1	4275819	4275852	-	78
SM_V10_1	4279262	4279299	+	79
SM_V10_1	4279375	4281043	+	79
SM_V10_1	4281202	4282058	+	79
SM_V10_1	4282198	4287643	+	79
SM_V10_1	4287816	4290885	+	79
SM_V10_1	4291031	4293311	+	79
SM_V10_1	4297142	4303289	-	80
SM_V10_1	4303697	4305253	-	80
SM_V10_1	4305347	4307300	-	80
SM_V10_1	4307382	4308147	-	80
SM_V10_1	4308235	4309548	-	80
SM_V10_1	4309636	4311133	-	80
SM_V10_1	4311221	4312850	-	80
SM_V10_1	4312938	4314330	-	80
SM_V10_1	4314418	4317186	-	80
SM_V10_1	4317274	4319504	-	80
SM_V10_1	4319592	4321486	-	80
SM_V10_1	4321574	4323053	-	80
SM_V10_1	4323141	4324269	-	80
SM_V10_1	4324357	4327066	-	80
SM_V10_1	4327154	4329077	-	80
SM_V10_1	4329165	4331082	-	80
SM_V10_1	4331170	4332550	-	80
SM_V10_1	4332638	4334855	-	80
SM_V10_1	4334943	4335805	-	80
SM_V10_1	4335959	4338363	-	80
SM_V10_1	4338455	4341229	-	80
SM_V10_1	4345701	4345740	+	81
SM_V10_1	4345921	4345965	+	81
SM_V10_1	4346170	4350461	+	81
SM_V10_1	4350567	4355214	+	81
SM_V10_1	4355299	4359650	+	81
SM_V10_1	4359737	4362371	+	81
SM_V10_1	4362463	4365620	+	81
SM_V10_1	4365696	4366948	+	81
SM_V10_1	4367099	4371053	+	81
SM_V10_1	4371183	4374228	+	81
SM_V10_1	4374512	4376637	+	81
SM_V10_1	4376840	4378865	+	81
SM_V10_1	4378967	4380750	+	81
SM_V10_1	4381117	4384326	+	81
SM_V10_1	4384701	4386384	+	81
SM_V10_1	4386634	4388637	+	81
SM_V10_1	4388797	4390453	+	81
SM_V10_1	4401952	4404134	+	82
SM_V10_1	4406602	4408507	+	83
SM_V10_1	4408689	4409851	+	83
SM_V10_1	4410111	4411873	+	83
SM_V10_1	4412071	4413090	+	83
SM_V10_1	4418437	4422545	-	84
SM_V10_1	4422916	4430717	-	84
SM_V10_1	4430899	4432851	-	84
SM_V10_1	4433014	4436143	-	84
SM_V10_1	4436249	4438288	-	84
SM_V10_1	4438342	4440282	-	84
SM_V10_1	4440768	4447290	-	84
SM_V10_1	4447921	4450144	-	84
SM_V10_1	4451010	4454484	-	84
SM_V10_1	4455830	4461247	-	84
SM_V10_1	4462218	4463262	-	84
SM_V10_1	4464559	4466540	-	84
SM_V10_1	4467347	4488086	-	84
SM_V10_1	4488650	4510531	-	84
SM_V10_1	4510639	4514831	-	84
SM_V10_1	4543598	4544870	-	85
SM_V10_1	4544962	4548118	-	85
SM_V10_1	4548376	4549074	-	85
SM_V10_1	4549128	4550596	-	85
SM_V10_1	4550715	4553273	-	85
SM_V10_1	4553467	4554608	-	85
SM_V10_1	4554743	4556516	-	85
SM_V10_1	4556641	4559425	-	85
SM_V10_1	4559524	4561773	-	85
SM_V10_1	4561866	4563977	-	85
SM_V10_1	4564051	4568048	-	85
SM_V10_1	4568205	4570463	-	85
SM_V10_1	4570644	4573957	-	85
SM_V10_1	4574169	4576108	-	85
SM_V10_1	4576234	4578756	-	85
SM_V10_1	4578847	4581603	-	85
SM_V10_1	4581757	4583658	-	85
SM_V10_1	4583846	4584965	-	85
SM_V10_1	4585037	4588028	-	85
SM_V10_1	4588162	4591310	-	85
SM_V10_1	4591470	4595130	-	85
SM_V10_1	4595281	4596773	-	85
SM_V10_1	4596949	4600310	-	85
SM_V10_1	4596949	4604302	-	85
SM_V10_1	4600347	4604302	-	85
SM_V10_1	4604378	4606608	-	85
SM_V10_1	4606675	4607604	-	85
SM_V10_1	4606678	4607604	-	85
SM_V10_1	4607704	4611401	-	85
SM_V10_1	4611798	4611845	-	85
SM_V10_1	4611925	4615575	-	85
SM_V10_1	4615699	4618838	-	85
SM_V10_1	4618912	4620152	-	85
SM_V10_1	4620337	4626558	-	85
SM_V10_1	4620337	4661319	-	85
SM_V10_1	4626607	4661319	-	85
SM_V10_1	4675860	4677268	-	86
SM_V10_1	4677298	4679306	-	86
SM_V10_1	4679486	4682582	-	86
SM_V10_1	4682653	4684217	-	86
SM_V10_1	4684293	4685663	-	86
SM_V10_1	4685742	4687435	-	86
SM_V10_1	4687514	4691351	-	86
SM_V10_1	4691433	4693631	-	86
SM_V10_1	4714633	4717902	+	87
SM_V10_1	4718050	4721867	+	87
SM_V10_1	4722249	4725436	+	87
SM_V10_1	4725724	4727374	+	87
SM_V10_1	4727901	4730713	+	87
SM_V10_1	4731222	4732479	+	87
SM_V10_1	4732718	4735789	+	87
SM_V10_1	4735851	4738471	+	87
SM_V10_1	4738723	4745055	+	87
SM_V10_1	4745228	4747113	+	87
SM_V10_1	4747366	4753334	+	87
SM_V10_1	4753431	4754701	+	87
SM_V10_1	4754810	4757083	+	87
SM_V10_1	4757295	4759434	+	87
SM_V10_1	4759684	4760744	+	87
SM_V10_1	4760797	4762199	+	87
SM_V10_1	4762355	4764257	+	87
SM_V10_1	4764326	4768794	+	87
SM_V10_1	4774248	4776165	-	88
SM_V10_1	4776313	4778818	-	88
SM_V10_1	4778963	4781307	-	88
SM_V10_1	4781603	4783152	-	88
SM_V10_1	4783383	4784609	-	88
SM_V10_1	4784963	4790444	-	88
SM_V10_1	4790725	4794190	-	88
SM_V10_1	4800206	4801676	-	89
SM_V10_1	4801850	4804385	-	89
SM_V10_1	4804460	4806430	-	89
SM_V10_1	4806757	4808661	-	89
SM_V10_1	4808943	4812480	-	89
SM_V10_1	4812674	4815825	-	89
SM_V10_1	4816015	4817578	-	89
SM_V10_1	4817866	4819602	-	89
SM_V10_1	4819673	4821568	-	89
SM_V10_1	4821893	4823186	-	89
SM_V10_1	4823387	4823893	-	89
SM_V10_1	4824255	4825789	-	89
SM_V10_1	4825921	4826839	-	89
SM_V10_1	4827064	4828917	-	89
SM_V10_1	4829002	4831022	-	89
SM_V10_1	4831115	4832421	-	89
SM_V10_1	4832669	4833310	-	89
SM_V10_1	4833698	4834587	-	89
SM_V10_1	4834740	4834773	-	89
SM_V10_1	4834880	4834918	-	89
SM_V10_1	4835007	4835041	-	89
SM_V10_1	4835274	4835304	-	89
SM_V10_1	4835698	4835733	-	89
SM_V10_1	4835821	4835859	-	89
SM_V10_1	4835961	4842292	-	89
SM_V10_1	4865372	4870505	+	90
SM_V10_1	4871397	4876239	+	90
SM_V10_1	4876638	4878481	+	90
SM_V10_1	4878934	4882472	+	90
SM_V10_1	4896708	4913448	-	91
SM_V10_1	4952439	4959145	-	93
SM_V10_1	4959244	4961814	-	93
SM_V10_1	4961914	4964590	-	93
SM_V10_1	4964650	4969446	-	93
SM_V10_1	4969662	4970275	-	93
SM_V10_1	4970389	4970419	-	93
SM_V10_1	4970467	4970498	-	93
SM_V10_1	4970608	4970642	-	93
SM_V10_1	4992670	4999678	+	94
SM_V10_1	5019485	5019534	+	95
SM_V10_1	5019610	5019645	+	95
SM_V10_1	5019688	5023141	+	95
SM_V10_1	5023191	5026616	+	95
SM_V10_1	5026735	5027626	+	95
SM_V10_1	5027780	5032180	+	95
SM_V10_1	5032326	5034677	+	95
SM_V10_1	5034737	5043223	+	95
SM_V10_1	5046426	5049022	+	96
SM_V10_1	5049489	5052270	+	96
SM_V10_1	5052484	5057154	+	96
SM_V10_1	5057308	5060695	+	96
SM_V10_1	5060963	5061674	+	96
SM_V10_1	5061969	5063733	+	96
SM_V10_1	5063878	5065818	+	96
SM_V10_1	5082658	5085947	+	97
SM_V10_1	5086415	5088664	+	97
SM_V10_1	5097162	5097195	+	98
SM_V10_1	5097349	5100805	+	98
SM_V10_1	5100933	5107152	+	98
SM_V10_1	5107210	5108199	+	98
SM_V10_1	5121672	5126598	-	99
SM_V10_1	5171986	5174502	-	100
SM_V10_1	5174563	5174878	-	100
SM_V10_1	5193094	5194551	-	101
SM_V10_1	5194684	5195760	-	101
SM_V10_1	5195902	5198320	-	101
SM_V10_1	5198748	5202307	-	101
SM_V10_1	5202451	5202896	-	101
SM_V10_1	5203197	5203231	-	101
SM_V10_1	5246230	5248239	+	102
SM_V10_1	5248362	5251814	+	102
SM_V10_1	5293573	5294387	-	104
