#Position (bp)	Coverage	Std
9.93234345E7	19.894715356119775	8.849466550051476
1.003019905E8	11.957562604716015	6.4191244276066355
1.012805465E8	23.381210932067372	53.34050073055164
1.022591025E8	40.470569096158634	87.02219403220425
1.032376585E8	40.617990935827585	17.16403666067103
1.042162145E8	24.77976292301825	18.554757267229864
1.051947705E8	26.226864906040557	10.02718076679397
1.061733265E8	21.051222161947546	67.79271920308915
1.071518825E8	32.24779637516094	19.39423704656041
1.081304385E8	40.488357093610304	68.78620659193201
1.091089945E8	27.94285646068198	34.417805151084934
1.100875505E8	24.703058158900173	78.46779532719705
1.110661065E8	20.532807384822895	23.50901466099712
1.120446625E8	20.98846875961128	14.536054003558997
1.130232185E8	30.466404037475957	17.377992893189266
1.140017745E8	53.03396647388662	111.0538673822765
1.149803305E8	85.34310537376872	148.9094044723681
1.159588865E8	48.394004438582236	91.86448927442906
1.169374425E8	32.48580676887162	101.00516107475286
1.179159985E8	45.26985135074812	46.03688254903732
1.188945545E8	32.69769237740637	11.647549222895902
1.198731105E8	35.95479823413839	13.302028734732485
1.208516665E8	22.9270495439801	19.027030994593293
1.218302225E8	37.98325694252271	86.61813735387545
1.228087785E8	41.093795364545784	34.95789503233377
1.237873345E8	66.64780272072875	33.03409206501177
1.247658905E8	62.75583646134066	19.529568383883873
1.257444465E8	50.49046493245056	61.85815384069791
1.267230025E8	40.62745805332755	24.38346522969985
1.277015585E8	23.065416763616188	13.816705710585394
1.286801145E8	39.84492949120955	97.13889545216841
1.296586705E8	41.264446549874165	131.8443399715957
1.306372265E8	65.61836229467558	118.30238332959726
1.316157825E8	32.299354648341904	67.4494118296128
1.325943385E8	20.20642183481452	14.60435288080406
1.335728945E8	21.72637997166249	16.430949003949646
1.345514505E8	31.963651216467692	63.96531989068052
1.355300065E8	34.459761399251846	17.04338829582339
1.365085625E8	29.07356487367288	15.433778651687186
1.374871185E8	19.326587459595178	19.771994430043634
1.384656745E8	21.790378506444647	9.876711030458921
1.394442305E8	19.21017280084938	20.165746852780355
1.404227865E8	23.964976269759592	20.94003480356779
1.414013425E8	28.406461086637297	31.384376341681094
1.423798985E8	56.7921551819489	31.424148567873715
1.433584545E8	32.743834881520016	18.590190425081577
1.443370105E8	59.25491462927831	81.03443460508518
1.453155665E8	15.597061689208084	12.782108951160138
1.462941225E8	43.83873774800865	34.16085345927428
1.472726785E8	31.72308920086953	25.369452677695513
1.482512345E8	21.114397291161406	17.91960210842436
1.492297905E8	41.81270232302462	58.021507908078
1.502083465E8	22.336502772772803	27.47658385402375
1.511869025E8	22.016947619242693	16.660960218296683
1.521654585E8	36.149817535748355	71.66485618465316
1.531440145E8	25.259753226807376	19.197676978866422
1.541225705E8	23.581406084592437	16.340843014911815
1.551011265E8	57.74369586970774	21.008478008721173
1.560796825E8	70.57118347477613	65.37157890659773
1.570582385E8	31.861183937572275	23.421303663237538
1.580367945E8	30.73284654569444	16.74238300368379
1.590153505E8	31.18769979669365	32.5989871051899
1.599939065E8	15.194980397587129	21.84965306308142
1.609724625E8	73.47349725335349	93.46501101176777
1.619510185E8	44.99716957437354	25.577260496016624
1.629295745E8	26.128712144566286	13.398067705149199
1.639081305E8	27.701596108948053	22.409803129000494
1.648866865E8	30.304953889532953	149.8159207903545
1.658652425E8	33.24044825181791	39.766318110201745
1.668437985E8	404.32390665621125	173.5269166444149
1.678223545E8	14.677782881504836	21.435208305924114
1.688009105E8	15.789045806963635	10.502576561484013
1.697794665E8	23.51049837283044	20.595539255654014
1.707580225E8	29.27743024754381	15.731352470841415
1.717365785E8	242.94073691312542	119.12980835029761
1.727151345E8	63.809889468037156	32.51369115578909
1.736936905E8	39.92726597510116	28.87814279491044
1.744297225E8	125.74403059160937	89.35298978136528
1.749190005E8	231.82280353158296	65.16077236130019
1.756508025E8	1089.7196618211067	117.42669890218946
1.766293585E8	466.15628977458005	148.1890033415932
1.776079145E8	14.620664442718091	6.975717134449519
1.785864705E8	35.55638730227582	22.154064558210994
1.795650265E8	29.149286788838296	133.3623438702564
1.805435825E8	78.754420644457	25.220626246555184
1.815221385E8	28.558380960209746	15.872215163010333
1.825006945E8	32.3178973444158	27.73396166931512
1.834792505E8	44.95081393136338	16.781898404345352
1.844578065E8	21.24070711762305	30.550652225166296
1.854363625E8	34.64590119170681	2.6072455794665323
1.864149185E8	31.90319199681413	30.485195022268815
1.873934745E8	21.38805228684306	10.864481465628925
1.883720305E8	27.09113604110341	14.539360564080914
1.893505865E8	34.06035707657248	35.95614879798153
1.903291425E8	86.73936172593604	116.05155816395369
1.913076985E8	30.083079339553844	20.382931807421905
1.922862545E8	51.21235851269961	124.77067778249666
1.932648105E8	20.980297970349202	12.934007604939271
1.942433665E8	21.72064552730511	46.475105523651806
1.952219225E8	34.857009908789706	31.9871432090939
1.962004785E8	47.537469541526924	39.7798484914624
1.971790345E8	30.982687971515066	107.93183005495726
1.981575905E8	38.19696819014875	26.8745005420591
1.991361465E8	28.907019633699402	32.18151915867909
2.001147025E8	31.094983453191624	20.329274444544897
2.010932585E8	32.804589658814116	18.232923311325305
2.020718145E8	148.26737536902533	138.5576070386676
2.030503705E8	27.291679543971703	22.79513205412074
2.040289265E8	38.73365864188699	98.7276321186293
2.050074825E8	23.10806518231835	18.983871897986905
2.059860385E8	34.51111650398531	21.099227478019873
2.069645945E8	32.94930032128216	44.09412045894352
2.079431505E8	27.2068563534517	127.3007449504317
2.089217065E8	21.525006892288157	14.685163080164774
2.099002625E8	96.79663213195873	10.584192887626566
2.108788185E8	34.94925411505533	13.97775314159748
2.118573745E8	39.2664690945562	30.769548985390188
2.128359305E8	17.51210522664054	11.329411941897552
2.138144865E8	33.02545080542633	15.655898632193937
2.147930425E8	45.94093798032748	37.81759152004955
2.157715985E8	22.86480152172992	43.91300700520083
2.167501545E8	27.87472296325859	19.276115603537068
2.177287105E8	26.983321273582252	18.62211955916856
2.187072665E8	25.14228625434412	57.364271559640926
2.196858225E8	20.481953943177604	38.67444284643564
2.206643785E8	30.42866716760423	8.901939372137127
2.216429345E8	37.88370913254895	17.02356097040983
2.226214905E8	41.1350026203056	119.74909929682906
2.236000465E8	29.022262443438915	53.68686191163829
2.242797555E8	64.70832589461055	31.900346316138325
2.247690335E8	66.29963819180041	11.245661910757432
2.255571585E8	53.411907860308524	32.42340104935261
2.265357145E8	21.957202900163498	70.47362542574795
2.275142705E8	158.92538303448126	10.403407723120521
2.284928265E8	17.424693777844144	10.722099778350252
2.294713825E8	43.12085766365833	44.100474082553546
2.304499385E8	27.66243919878821	9.140859652061827
2.314284945E8	32.322392235696206	72.80474883885398
2.324070505E8	23.912285179804847	54.69705943333386
2.333856065E8	25.977573557502872	23.2488921584788
2.343641625E8	17.220012725212992	15.645729256576528
2.353427185E8	27.139546863039925	92.48492724847841
2.363212745E8	25.83622476813966	19.661570870686955
2.372998305E8	47.64257970046497	71.67559595706608
2.382783865E8	15.388659018638393	17.701380735452947
2.392569425E8	28.756174382655363	16.222191726540046
2.402354985E8	14.222113444286828	9.399193840592305
2.412140545E8	25.79326519390386	47.23866917648273
2.421926105E8	34.099269971681764	73.00592900179365
2.431711665E8	35.54558070161314	4.476055415855356
2.441497225E8	23.70229999674628	15.848377726628007
2.451282785E8	31.436525045593783	21.42632605558078
2.461068345E8	39.70575717850044	101.40337401963741
2.470853905E8	30.83868717260228	28.11233190125719
2.480639465E8	9.673777395705551	6.764273026277502
2.490425025E8	16.40698888210891	9.936864697101512
2.500210585E8	160.32164971167654	113.60998056264145
2.509996145E8	34.53361897824814	41.3944644879678
2.519781705E8	33.26389257829794	20.336216967153845
2.529567265E8	30.476615552138615	66.52724910736676
2.539352825E8	34.69406293991125	21.986344292473568
2.549138385E8	39.26352069225944	19.812393891927194
2.558923945E8	46.251741973576195	62.885686572877745
2.568709505E8	18.519530553164856	13.93696326088256
2.578495065E8	66.74984456972008	33.963296951199716
2.588280625E8	20.914255445467116	15.743503415802461
2.598066185E8	45.185851266816414	150.97195632824818
2.607851745E8	43.730319489457045	224.02358919144856
2.617637305E8	20.27530059478029	69.76030788292992
2.627422865E8	30.348824773572563	59.9185116559967
2.637208425E8	9.763778207405311	10.071421480151047
2.646993985E8	45.066192215797365	19.28075617416599
2.656779545E8	15.974303742872886	6.708591316678043
2.666565105E8	7.818496471676439	10.882166684803744
2.676350665E8	22.595760995145504	16.577076174716346
2.686136225E8	27.154861581156084	26.554612822991146
2.695921785E8	41.30336141195347	125.23213703849815
2.70511608E8	44.397698473829614	88.75260269083255
2.71000886E8	2.518485639686684	0.6118828723334084
2.715492905E8	269.14251636372524	136.66634265061083
2.725278465E8	121.68389155057073	12.694456225021925
2.735064025E8	388.54337338542564	54.659587898723636
2.744849585E8	29.83296210050285	62.53949647015289
2.754635145E8	18.352594578714566	15.018638383498324
2.764420705E8	50.653416587604525	28.553790118614316
2.774206265E8	23.983566338041676	71.87378821003196
2.783991825E8	19.908796443641368	13.515331546884656
2.793777385E8	15.54010048673261	29.546603426495047
2.803562945E8	19.523273231622746	37.118607705829774
2.813348505E8	19.211751716740036	25.519987595627786
2.823134065E8	16.20423741210229	7.949692160788217
2.832919625E8	46.019976802567605	61.665689639248356
2.842705185E8	25.625778325726984	10.957478006246472
2.852490745E8	15.871449445165727	16.04440078179954
2.862276305E8	20.78032053764381	17.817011788574057
2.872061865E8	23.253360636092623	14.288616692115253
2.881847425E8	211.79106098840046	62.61377351254557
2.891632985E8	15.388602031199078	9.185774743904599
2.901418545E8	27.330936636623036	19.388951856708452
2.911204105E8	46.6117340405883	38.18897464035727
2.920989665E8	18.838071494555752	18.976710453391696
2.930775225E8	36.085886292198715	17.434901310468806
2.940560785E8	30.836819460980625	94.81268269750403
2.950346345E8	24.64461083904923	13.33272350077015
2.960131905E8	28.880827194555145	19.524252125319983
2.969917465E8	22.25403130449495	12.86130987207834
2.979703025E8	15.865589670222814	17.51588827899355
2.989488585E8	16.268968726018244	11.019570961099662
2.999274145E8	24.806665926761745	64.94418677728844
3.009059705E8	10.35223121009443	11.875766004659472
3.018845265E8	69.27444565686093	77.44615797418972
3.028630825E8	21.40715580347893	24.385992006521107
3.038416385E8	23.82265050388868	25.388842535000016
3.048201945E8	21.669588880379344	13.024202019757848
3.057987505E8	27.42617200918443	19.72626072697219
3.067773065E8	16.375969752769645	32.29800448152754
3.077558625E8	21.000099754861665	20.580746523916908
3.087344185E8	74.10641210816598	14.116839262851302
3.097129745E8	184.72706790111405	15.78428679766823
3.106915305E8	5905.777352188635	13.1180736082212
3.116700865E8	40.3493218631326	10.45966500765682
3.126486425E8	22.481383610249868	14.947032894974228
3.136271985E8	49.14825210512886	73.17217207472356
3.146057545E8	648.1712801020492	317.8371334219478
3.155843105E8	29.964776868596577	16.98054683724302
3.16365796E8	38.84186447481253	21.367055613619534
3.16855074E8	65.32484277834382	8.981422888758813
3.175414225E8	34.219381741552965	23.832619902869354
3.185199785E8	42.715651746078514	17.838337036159388
3.194985345E8	24.71978444171057	18.57448206871709
3.204770905E8	39.31116032248189	55.422747137113404
3.214556465E8	29.537900265542017	34.65124957160062
3.224342025E8	30.240935033996724	45.24745105187224
3.234127585E8	56.31841262797553	19.761634368256267
3.243913145E8	35.922772622182535	15.162428474470985
3.253698705E8	45.781648948060194	172.11913675342657
3.263484265E8	45.78465238950571	46.306299498180884
3.273269825E8	37.61563865605063	33.28232565310999
3.283055385E8	49.55465006312303	61.25622645322739
3.292840945E8	19.89912609238452	16.94623700405874
3.302626505E8	24.687394446295425	18.550610108662053
3.312412065E8	25.870459017939346	16.9364827319167
3.322197625E8	60.36487920394074	114.66148443545251
3.331983185E8	30.152600387154415	21.576258575745438
3.341768745E8	23.644193566326894	37.914425399078276
3.351554305E8	25.055592992905215	74.06836536059615
3.361339865E8	25.622257524927345	23.470730094536513
3.371125425E8	33.14470984268337	21.833306191490713
3.380910985E8	35.67196343660619	21.34117661109063
3.390696545E8	37.140510244576	147.84484193303933
3.400482105E8	47.686027675042915	146.74314313251455
3.40945784E8	39.818486757048476	35.677323872463404
3.41435062E8	30.23206510938883	34.74280449406203
3.420053225E8	69.28643662801232	16.80352710507161
3.429838785E8	251.44182169767288	10.35398252047548
3.439624345E8	192.07698160939987	12.463353956865694
3.449409905E8	106.60719120908328	5.109013675122592
3.459195465E8	75.08560338550315	63.25885620898393
3.468981025E8	19.739503158480105	29.073066717497714
3.478766585E8	22.447352731340835	12.466225530135173
3.488552145E8	42.62220433306499	63.163095703684995
3.498337705E8	91.01645751076083	107.68700004220642
3.508123265E8	60.89710180988133	49.46013561178334
3.517908825E8	19.95875952399154	10.90146103460744
3.527694385E8	32.59976939672761	18.370464243553947
3.537479945E8	26.44726507854031	11.03523272484707
3.547265505E8	24.14863804948709	15.22015739170963
3.557051065E8	21.280576207994716	13.461048437931442
3.566836625E8	21.252032006072298	11.551701127383447
3.576622185E8	2899.906807085662	409.4833769013022
3.586407745E8	32.27134775144315	13.143658722609729
3.596193305E8	40.82376198268827	112.66107335357772
3.605978865E8	32.331947599589746	9.571186585035925
3.615764425E8	35.43189092629877	75.38815268822954
3.625549985E8	13.284767971762545	19.082712297807547
3.635335545E8	43.59958728665203	53.50699534571212
3.645121105E8	24.887764199179312	21.19640300035096
3.65242163E8	36.10980760929888	12.95141298090075
3.65731441E8	166.85531046363567	23.06085883082308
3.664692225E8	9.562753055268084	7.4083497421988875
3.674477785E8	18.962612243783948	8.640432174945529
3.684263345E8	35.06557241508902	30.393973624038267
3.694048905E8	17.497902756298625	10.243246924807181
3.703834465E8	19.380826191709772	17.210992636361492
3.713620025E8	22.55072024319749	7.98685044577945
3.723405585E8	52.272526044061834	54.20996836420881
3.733191145E8	14.402633862754733	9.501199274752105
3.742976705E8	27.02755157047939	14.646186051773677
3.752762265E8	6.934644787241731	20.348756639018333
3.762547825E8	21.21880303805093	11.698591646230703
3.772333385E8	59.15202006147463	46.713003534015876
3.782118945E8	51.73053258251116	30.544396434245474
3.791904505E8	12.554921682656042	11.719002917049135
3.801690065E8	67.51215816461242	137.1222669261596
3.811475625E8	35.17017198393231	24.179668402836743
3.821261185E8	38.11359996271642	21.469856887298924
3.831046745E8	25.593168948739606	83.8437826066131
3.840832305E8	29.82755897054571	69.45158925888994
3.849989605E8	46.041953510974324	5.091578307397459
3.854882385E8	2.750915750915751	0.29758041233418775
3.860403425E8	14.278147355229493	5.16303953301685
3.870188985E8	5.55370214593811	0.9950652648314283
3.879974545E8	28.312812388432704	17.079824991007296
3.889760105E8	11.066978424912318	7.2324921688941695
3.899545665E8	52.84855319353136	7.081397092845667
3.909196135E8	9.913033696032016	8.676991032752127
3.91408841E8	2214.87920538289	1276.6054540777216
